Police;TypeCompteur;NoPhase;CodeTarif;Amperage;NCompteur;DernierIndx;DatDernIndex
1010411325;MONO;1;6;10;845873;1930;25/06/2013
1010411326;MONO;1;2;10;78315998;29310;25/06/2015
1010411327;MONO;1;2;10;846460;508;25/06/2015
1010411328;MONO;1;2;10;3201232794;636;25/06/2015
1010411332;MONO;1;2;10;97062654;56000;25/06/2015
1010411333;MONO;1;2;10;47482;31468;25/06/2015
1010411336;MONO;1;2;10;89295;12347;25/06/2015
1010411689;MONO;1;2;10;123135;1069;25/06/2015
1010412202;MONO;1;2;10;2012035962;664;25/06/2015
1010412204;MONO;1;2;10;2012038642;754;25/06/2015
1010412205;TRI;3;1;10;1;48406;25/06/2015
1010412207;MONO;1;2;10;2012035928;1351;25/06/2015
1010412208;MONO;1;2;10;;;
1010412209;TRI;3;1;50;2010041580;10370;25/06/2015
1010412210;MONO;1;2;15;2011736940;313;25/06/2015
1010412211;MONO;1;2;10;2011000649;555;25/06/2015
1010412212;MONO;1;2;10;2011736280;258;25/06/2015
1010412213;MONO;1;2;15;2011299937;4155;25/06/2015
1010412214;MONO;1;2;15;2012037815;632;25/06/2015
1010412216;MONO;1;2;10;2012058275;1569;25/06/2015
1010412217;MONO;1;2;10;2012038515;121;25/06/2015
1010412218;MONO;1;2;15;2011291379;2012;25/06/2015
1010412219;MONO;1;2;15;129565;49763;25/06/2015
1010412224;TRI;3;1;30;;;
1010412225;MONO;1;2;10;45621858;681;25/06/2015
1010412226;MONO;1;2;20;8184685;100;25/09/2012
1010412227;MONO;1;2;15;2012035960;195;25/06/2015
1010412228;MONO;1;2;15;2011736040;1053;25/06/2015
1010412229;MONO;1;2;10;2012038597;545;25/06/2015
1010412230;MONO;1;2;10;2011737135;2921;25/03/2014
1010412625;MONO;1;2;10;20002006;219;25/06/2015
1010412654;MONO;1;2;10;84562121;2294;25/06/2015
1010412673;MONO;1;2;10;854123;1559;25/06/2015
1010412689;MONO;1;2;10;89456213;153;25/04/2015
1010412694;MONO;1;2;10;65849523;285;25/06/2015
1010412695;MONO;1;2;10;85423625;1056;25/06/2015
1010412729;MONO;1;2;10;6584921;678;25/06/2015
1010412737;MONO;1;2;10;8542136;239;25/06/2015
1010412741;MONO;1;2;10;625413;382;25/06/2015
1010412743;MONO;1;2;10;5864236;1014;25/06/2015
1010412747;MONO;1;2;10;1554263;979;25/06/2014
1010412795;MONO;1;2;10;146635;795;25/03/2015
1010412796;MONO;1;2;10;902916;53190;25/05/2015
1010412797;MONO;1;6;10;602369;7778;25/01/2014
1010412798;MONO;1;2;10;525441;10304;25/06/2015
1010412799;MONO;1;2;10;46786;352;25/06/2015
1010412800;MONO;1;2;10;86735;819;25/06/2015
1010412801;MONO;1;2;10;65285;824;25/06/2015
1010412802;MONO;1;2;10;20002733;123;25/06/2015
1010412912;MONO;1;2;10;534678;8075;25/06/2015
1010412914;MONO;1;2;10;8675345;2999;25/06/2015
1010412915;MONO;1;2;10;756542;4790;25/06/2015
1010412924;MONO;1;2;10;98-0077200;1458;17/02/2014
1010412925;MONO;1;2;10;20564;323;25/02/2014
1010412928;MONO;1;2;10;98-0077200;1794;25/06/2015
1010413234;MONO;1;2;10;53688;812;25/06/2015
1010413235;MONO;1;2;10;949555;497;25/06/2015
1010413236;MONO;1;2;10;58412;275;25/06/2015
1010413237;MONO;1;2;10;69548;1555;25/06/2015
1010413238;MONO;1;2;10;68599;601;25/06/2015
1010413239;MONO;1;2;10;120206;1576;25/06/2015
1010413240;MONO;1;2;10;320121201;1624;25/06/2015
1010413241;MONO;1;2;15;120140;1395;25/06/2015
1010413242;MONO;1;2;10;6548;547;25/06/2015
1010413245;MONO;1;2;10;64569;1986;25/06/2015
1010413246;MONO;1;2;10;454525;83;25/06/2015
1010413247;MONO;1;2;10;59849;300;25/04/2013
1010413249;MONO;1;2;15;132738;61364;25/06/2015
1010413250;MONO;1;2;10;5542631;18890;25/04/2013
1010413251;MONO;1;2;10;5685;224;25/06/2015
1010413252;MONO;1;2;10;156901;376;25/06/2015
1010413253;MONO;1;2;10;2501;165;25/06/2015
1010413254;MONO;1;2;10;156917;542;25/06/2015
1010413255;MONO;1;2;10;655489;259;25/06/2015
1010413257;MONO;1;2;10;95055;333;25/06/2015
1010413258;MONO;1;2;10;246789;1;28/05/2015
1010413259;MONO;1;2;10;500607;5233;25/06/2015
1010413260;MONO;1;2;10;14646;1501;25/06/2015
1010413261;MONO;1;2;10;9859859;1482;25/06/2015
1010413262;MONO;1;2;10;120259;425;25/06/2015
1010413263;MONO;1;2;10;157614;1409;25/06/2015
1010413296;MONO;1;2;10;126138;239;25/06/2015
1010414165;MONO;1;2;10;20003219;265;25/06/2015
1010414166;MONO;1;2;10;;;
1010414167;MONO;1;2;10;254163;2816;25/06/2015
1010414168;MONO;1;2;15;20004296;93;25/06/2015
1010414169;MONO;1;2;10;20001814;274;25/06/2015
1010414170;MONO;1;2;10;20002122;1;25/06/2015
1010414171;MONO;1;2;10;;;
1010414173;MONO;1;2;10;20001286;1;25/03/2014
1010414174;MONO;1;6;10;602435;4493;25/06/2015
1010414175;MONO;1;2;10;20001286;181;25/06/2015
1010414176;MONO;1;6;10;846005;3301;25/06/2015
1010414177;MONO;1;6;10;;6011;25/06/2015
1010414178;MONO;1;2;10;2011737135;2921;25/03/2014
1010414179;MONO;1;2;10;2011737135;3254;25/06/2015
1010414180;MONO;1;2;10;;14620;25/03/2014
1010414181;MONO;1;2;10;;15554;25/06/2015
1010414182;MONO;1;2;10;20002624;108;25/06/2015
1010414486;MONO;2;2;10;960391;5011;25/06/2015
1010414487;MONO;1;2;10;2074;21174;25/06/2015
1010415160;MONO;1;2;10;;;
1010415163;MONO;1;2;10;20002814;42;25/05/2015
1010415165;MONO;1;2;10;20002506;1;25/06/2015
1010415167;MONO;2;2;10;132888;0;25/06/2015
1010415168;MONO;1;2;10;20003132;8;25/06/2015
1010415169;MONO;1;2;10;20003133;25;25/06/2015
1010415170;MONO;2;2;10;20003748;52;25/06/2015
1010511338;TRI;3;1;15;115645;2430;25/06/2015
1010511339;MONO;1;2;10;846941;1677;25/06/2015
1010511340;MONO;1;2;10;847327;152;26/05/2011
1010511341;MONO;1;2;10;44847;630;25/06/2015
1010511342;MONO;1;2;10;9072011;2805;25/06/2015
1010511344;MONO;1;2;10;;2148;25/06/2015
1010511345;MONO;1;2;10;321637957;1987;25/06/2015
1010511346;MONO;1;2;10;2011012145;577;25/06/2015
1010511347;MONO;1;2;10;20000787;572;25/06/2015
1010511348;MONO;1;2;10;3201249060;1968;25/06/2015
1010511349;MONO;1;2;10;846927;1655;25/09/2013
1010511350;MONO;1;2;10;20000181;1476;25/06/2015
1010511351;MONO;1;2;10;846437;649;25/06/2015
1010511352;MONO;1;2;10;1105210685;533;25/06/2015
1010511353;MONO;1;2;10;3201638578;2022;25/06/2015
1010511354;MONO;1;2;10;20000382;311;25/09/2013
1010511355;TRI;3;1;30;;;
1010511356;MONO;1;2;10;99042368;27723;25/06/2015
1010511357;MONO;1;2;10;1106181297;443;25/06/2015
1010511359;MONO;1;2;10;400416;4137;18/05/2011
1010511360;MONO;1;2;10;843333;6754;25/06/2015
1010511361;MONO;1;2;10;1106210074;1413;25/04/2015
1010511362;MONO;1;2;10;400416;5207;25/06/2015
1010511363;MONO;1;2;10;845803;413;25/06/2015
1010511365;MONO;1;2;10;1105210952;800;25/06/2015
1010511366;TRI;3;1;30;115520;36328;25/06/2015
1010511367;MONO;1;2;10;;;
1010511368;MONO;1;2;10;25465562;2964;25/06/2015
1010511369;MONO;1;2;10;2011736041;0;26/11/2012
1010511370;MONO;1;2;10;20000962;283;25/06/2015
1010511371;MONO;1;2;10;846616;3399;25/06/2015
1010511374;MONO;1;2;10;H011618125;1811;25/06/2015
1010511375;MONO;1;2;10;;;
1010511376;MONO;1;2;10;661949;41872;25/06/2015
1010511690;MONO;1;2;10;254136;696;25/06/2015
1010511691;MONO;1;2;10;2541562;1075;25/06/2015
1010511712;MONO;1;2;10;145656;942;25/06/2015
1010511713;MONO;1;2;10;46528;218;25/06/2015
1010511714;MONO;1;2;15;;1314;25/06/2015
1010511715;MONO;1;2;10;9541585;684;25/06/2015
1010511716;MONO;1;2;10;4968541;824;25/06/2015
1010511717;MONO;1;2;10;20002521;159;25/06/2015
1010511718;MONO;1;6;10;666785;3670;25/06/2015
1010511719;MONO;1;2;10;44595;563;25/06/2015
1010512231;MONO;1;2;10;2011737342;1007;25/06/2015
1010512232;MONO;1;2;10;2012003941;2813;25/06/2015
1010512233;MONO;1;2;10;2012035930;2628;25/06/2015
1010512234;MONO;1;2;15;;20240;25/06/2015
1010512235;MONO;1;2;20;2011733209;665;25/06/2015
1010512236;MONO;1;2;10;2012035948;933;25/06/2015
1010512237;MONO;1;2;15;2012035944;282;25/06/2015
1010512238;MONO;1;2;10;2012035152;1455;25/06/2015
1010512239;MONO;1;2;10;2012037881;628;25/06/2015
1010512240;MONO;1;2;15;2012038645;461;25/06/2015
1010512242;MONO;1;2;10;2012037852;1063;25/06/2015
1010512243;MONO;1;2;10;2012037122;209;25/06/2015
1010512244;MONO;1;2;10;2654310;437;25/06/2015
1010512245;MONO;1;3;10;2012061035;0;25/10/2012
1010512246;MONO;1;2;10;2011732923;372;25/06/2015
1010512248;MONO;1;2;10;2012037145;1805;25/06/2015
1010512249;MONO;1;2;10;2012066925;883;25/06/2015
1010512250;MONO;1;2;10;2012037079;113;25/06/2015
1010512251;MONO;1;2;10;2012037879;883;25/06/2015
1010512252;MONO;1;2;10;220000669;883;25/06/2015
1010512253;MONO;1;2;10;2012037819;767;25/06/2015
1010512254;MONO;1;2;10;2012038422;361;25/06/2015
1010512255;MONO;1;2;10;269873;2443;25/06/2015
1010512256;MONO;1;2;10;;;
1010512257;MONO;1;2;10;2011730315;1963;25/06/2015
1010512258;MONO;1;2;10;2011205413;599;25/06/2015
1010512259;MONO;1;2;10;20004030;55;25/06/2015
1010512261;MONO;1;2;10;17102012;540;25/06/2015
1010512262;MONO;1;2;10;11092012;254;25/06/2015
1010512263;TRI;3;1;20;2011052403;2962;25/06/2015
1010512264;MONO;1;2;10;2011733208;277;25/06/2015
1010512265;MONO;1;2;10;2012036926;875;25/06/2015
1010512266;MONO;1;2;10;8047290;956;25/06/2015
1010512267;MONO;1;2;10;2012038345;872;25/06/2015
1010512268;MONO;1;2;10;2011730336;675;25/06/2015
1010512375;MONO;1;2;10;20115642;707;25/06/2015
1010512376;MONO;1;2;10;201132154;757;25/06/2015
1010512377;MONO;1;2;10;20113654;699;25/06/2015
1010512433;MONO;1;2;10;20001452;214;25/06/2015
1010512434;MONO;1;2;10;200104521;242;25/06/2015
1010512725;MONO;1;2;10;524163;806;25/06/2015
1010512748;MONO;1;2;10;6585224;919;25/06/2015
1010512803;MONO;1;2;10;4078568;546;25/06/2015
1010512804;MONO;1;2;10;2585;2325;25/06/2015
1010512805;MONO;1;2;10;725274;1349;25/06/2015
1010512806;MONO;1;2;10;756532;990;25/06/2015
1010512808;MONO;1;2;10;52544;1939;25/06/2015
1010512809;MONO;1;2;10;26646;319;25/06/2015
1010512810;MONO;1;2;10;52658;888;25/06/2015
1010512811;MONO;1;6;10;466998;4570;25/06/2015
1010512814;MONO;1;2;10;15269;2377;25/06/2015
1010512815;MONO;1;2;10;525454;142;25/06/2015
1010512816;MONO;1;2;10;1659852;674;25/06/2015
1010512818;MONO;1;2;10;505122;1039;25/06/2015
1010512903;MONO;1;2;10;64466;1037;25/06/2015
1010512904;MONO;1;2;10;46456;304;25/06/2015
1010512905;MONO;1;2;10;164106;2553;25/06/2015
1010512906;MONO;1;2;10;765434;295;25/02/2014
1010512918;MONO;1;2;10;86544;1075;25/06/2015
1010512919;MONO;1;2;10;69656;62;25/06/2015
1010512920;MONO;1;2;10;8787;24;25/06/2015
1010513266;MONO;1;2;10;2410563;215;25/06/2015
1010513267;MONO;1;2;10;89670;833;25/06/2015
1010513269;MONO;1;2;10;110515;1492;25/06/2015
1010513270;MONO;1;2;10;126105;935;25/06/2015
1010513271;MONO;1;2;10;126138;0;18/05/2013
1010513272;MONO;1;2;10;89573;194;25/06/2015
1010513274;MONO;1;2;10;571265;254;25/06/2015
1010513275;MONO;1;2;10;2454152;3534;25/06/2015
1010513276;MONO;1;2;10;246789;475;25/06/2015
1010513277;MONO;1;2;10;;11940;25/06/2015
1010513278;MONO;1;2;15;;23424;25/06/2015
1010513279;MONO;1;2;10;44553;514;25/06/2015
1010513282;MONO;1;2;10;2541630;1169;25/06/2015
1010513283;MONO;1;2;10;135221;85;25/06/2015
1010513284;MONO;1;2;10;156356;62;25/06/2015
1010513285;MONO;1;2;10;84559;596;25/06/2015
1010513287;MONO;1;2;10;97062648;69860;25/06/2015
1010513288;MONO;1;2;10;44589;585;25/06/2015
1010513289;MONO;1;2;10;15857485;2093;25/06/2015
1010513290;MONO;1;2;10;110511;841;25/06/2015
1010513291;MONO;1;2;10;216130;669;25/06/2015
1010513292;MONO;1;2;10;110046;434;25/06/2015
1010513293;MONO;1;2;10;44533;188;25/06/2015
1010513294;MONO;1;2;10;20004253;330;25/06/2015
1010513295;MONO;1;2;10;44596;814;25/06/2015
1010513297;MONO;1;2;10;151988;853;25/06/2015
1010513298;MONO;1;2;10;44352;1060;25/06/2015
1010513299;MONO;1;2;10;786499;734;25/06/2015
1010513576;MONO;1;2;10;604867;16;25/06/2015
1010513577;;3;6;10;847335;12;25/06/2015
1010514183;MONO;1;2;10;20003275;222;25/06/2015
1010514184;TRI;3;1;30;;;
1010514186;MONO;1;2;10;254563;330;25/06/2015
1010514187;MONO;1;2;10;;;
1010514188;MONO;1;2;10;20004290;1;25/06/2015
1010515171;MONO;1;2;10;20003575;14;25/06/2015
1010515172;MONO;1;2;10;20003555;6;25/06/2015
1010515173;MONO;1;2;10;105390;;
1010515174;MONO;1;2;10;244984;11;25/06/2015
1010515175;;3;6;10;818654;1875;25/06/2015
1010515177;MONO;1;2;10;;10480;25/06/2015
1010515178;;3;6;10;;1994;25/06/2015
1010515179;MONO;1;2;10;414241;675;25/06/2015
1010515180;MONO;1;2;10;20002699;6;25/06/2015
1010515181;MONO;1;2;10;20002767;22;25/06/2015
1010515182;;3;6;10;;6796;25/06/2015
1010515183;;3;6;10;;6005;25/06/2015
1010515184;MONO;1;2;10;847212;1910;25/04/2015
1010515185;;3;6;10;;7231;25/06/2015
1010515186;MONO;1;2;10;;;
1010515187;MONO;1;2;10;20003544;;
1010515188;MONO;1;2;40;844074;205;25/06/2015
1010515189;MONO;1;2;10;20003699;2;25/06/2015
1010515191;MONO;1;2;10;246789;1;25/06/2015
1010611377;MONO;1;2;10;20002584;75;25/06/2015
1010611378;MONO;1;2;10;3201233450;240;25/06/2015
1010611379;TRI;3;1;60;;;
1010611380;MONO;1;2;10;845898;4197;25/06/2015
1010611381;TRI;3;1;10;35578;2799;25/06/2015
1010611382;MONO;1;2;10;110521986;865;25/06/2015
1010611383;MONO;1;2;10;110521814;1610;25/06/2015
1010611384;MONO;1;2;10;3211246578;217;25/06/2015
1010611385;MONO;1;2;10;11062011;3980;25/06/2015
1010611386;MONO;1;2;10;890220;1014;25/06/2015
1010611387;MONO;1;2;10;846403;6096;25/06/2015
1010611388;MONO;1;2;10;3201246699;542;25/06/2015
1010611389;MONO;1;2;10;20000151;951;25/06/2015
1010611391;MONO;1;6;10;847327;6200;25/06/2015
1010611392;MONO;1;2;10;R011521336;2025;25/06/2015
1010611393;TRI;3;1;15;110939;846;25/06/2015
1010611394;MONO;1;2;10;1106181103;941;25/06/2015
1010611396;MONO;1;2;10;1;3226;25/06/2015
1010611397;MONO;1;2;10;3201234690;1009;25/06/2015
1010611398;MONO;1;2;10;1106181105;2324;25/06/2015
1010611409;MONO;1;2;10;3006201100;4983;25/06/2015
1010611413;MONO;1;2;15;20072011;7523;25/06/2015
1010611688;MONO;1;2;10;2536413;184;25/06/2015
1010611720;MONO;1;2;10;666254;168;25/06/2015
1010611721;MONO;1;2;10;559652;1242;25/06/2015
1010611722;MONO;1;3;10;94962;582;25/06/2015
1010611723;MONO;1;2;10;5463476;721;25/06/2015
1010611725;MONO;1;2;10;54626;925;25/06/2015
1010611726;MONO;1;2;10;56595;4500;25/06/2015
1010611727;MONO;1;2;10;9416;2581;25/06/2015
1010611728;MONO;1;2;10;589526;731;25/06/2015
1010611729;MONO;1;2;10;254165;181;25/06/2015
1010611730;MONO;1;2;10;23456;1963;25/06/2015
1010611731;MONO;1;2;10;82548;1853;25/06/2015
1010611732;MONO;1;2;10;2164594;3182;25/06/2015
1010611733;MONO;1;2;10;25944;2445;25/06/2015
1010611734;MONO;1;2;10;219447;4571;25/06/2015
1010611735;MONO;1;2;10;16046;231;25/06/2015
1010611736;MONO;1;2;10;92495;2218;25/06/2015
1010611737;MONO;1;2;10;41556;632;25/06/2015
1010611738;MONO;1;2;10;5649;305;25/06/2015
1010611739;MONO;1;2;10;26594;30;25/12/2013
1010611740;MONO;1;2;10;651458;2344;25/06/2015
1010611741;MONO;1;2;10;595490;246;25/06/2015
1010611742;MONO;1;2;10;614964;262;25/06/2015
1010611743;MONO;1;2;10;294547;682;25/06/2015
1010611744;MONO;1;2;10;502090;14186;25/06/2015
1010611745;MONO;1;2;10;29746;2919;25/06/2015
1010611746;MONO;1;2;10;20002620;105;25/06/2015
1010611747;MONO;1;2;10;25456;2042;25/06/2015
1010611748;MONO;1;2;10;954216;1586;25/06/2015
1010612270;MONO;1;2;10;2012035957;5097;25/06/2015
1010612271;MONO;1;2;10;818912;1015;25/06/2015
1010612272;MONO;1;2;10;2012038218;395;25/06/2015
1010612273;MONO;1;2;15;2011730060;1122;25/06/2015
1010612275;MONO;1;2;10;78318602;37236;25/06/2015
1010612276;MONO;1;2;10;892456;1856;25/10/2012
1010612277;MONO;1;2;10;201140052;2897;25/06/2015
1010612278;MONO;1;2;10;847041;437;25/06/2015
1010612279;MONO;1;2;10;2012065900;566;25/06/2015
1010612281;MONO;1;2;10;2012065880;393;25/06/2015
1010612282;MONO;1;2;15;2012038108;1746;25/06/2015
1010612283;MONO;1;2;10;2012065847;996;25/06/2015
1010612284;MONO;1;2;10;2012038167;298;25/09/2014
1010612285;MONO;1;2;15;;;
1010612286;MONO;1;2;10;2011732912;871;25/06/2015
1010612287;MONO;1;2;10;2012038129;307;25/06/2015
1010612288;MONO;1;3;10;644549;24990;25/06/2015
1010612290;MONO;1;2;10;4254632;3903;25/06/2015
1010612291;MONO;1;2;10;2012066909;890;25/06/2015
1010612292;MONO;1;2;10;731243;934;25/06/2015
1010612293;MONO;1;2;10;2012066936;329;25/06/2015
1010612296;MONO;1;2;10;2012066910;523;25/06/2015
1010612297;MONO;1;2;10;306062;1664;25/06/2015
1010612299;MONO;1;2;10;20004235;50;25/06/2015
1010612421;MONO;1;2;10;2011213210;850;25/06/2015
1010612422;MONO;1;2;10;201124156;2888;25/05/2015
1010612692;MONO;1;2;10;854602103;960;25/06/2015
1010612701;MONO;1;2;10;259633;1492;25/06/2015
1010612751;MONO;1;2;10;254051633;1935;25/06/2015
1010612831;MONO;1;2;10;20002608;232;25/06/2015
1010612832;MONO;1;2;10;6465;382;25/06/2015
1010612856;MONO;1;2;10;76915;20474;25/06/2015
1010612898;MONO;1;2;10;313455;139;25/06/2015
1010612916;MONO;1;2;10;456789;488;25/06/2015
1010612917;MONO;1;2;10;645686;1166;25/06/2015
1010612921;MONO;1;2;10;765434;295;25/02/2014
1010612922;MONO;1;2;10;765434;514;25/06/2015
1010612930;MONO;1;2;10;845865;374;11/06/2015
1010612931;MONO;1;2;10;8046988;2;25/06/2015
1010612932;MONO;1;2;10;845865;1;25/06/2015
1010612933;;3;6;10;40465;12575;25/05/2015
1010613300;MONO;1;2;10;157196;244;25/06/2015
1010613301;MONO;1;2;20;110665;780;25/06/2015
1010613302;MONO;1;2;10;110548;0;25/01/2014
1010613303;MONO;1;2;10;91824;788;25/06/2015
1010613305;MONO;1;2;10;89657;349;25/06/2015
1010613306;MONO;1;2;10;89540;447;25/06/2015
1010613307;MONO;1;2;10;60612;56227;25/06/2015
1010613308;MONO;1;2;10;65983;458;25/06/2015
1010613309;MONO;1;2;10;1275;407;25/06/2015
1010613310;MONO;1;2;15;44822;547;25/06/2015
1010613311;MONO;1;2;10;89537;1950;25/06/2015
1010613312;MONO;1;2;10;20001377;137;25/06/2015
1010613313;MONO;1;2;10;20001073;681;25/06/2015
1010613315;MONO;1;2;10;157200;181;25/06/2015
1010613316;MONO;1;2;10;1861;179;25/06/2015
1010613317;MONO;1;2;10;44205;472;25/06/2015
1010613318;MONO;1;2;10;20001307;99;25/06/2015
1010613319;MONO;1;6;10;44213;1878;25/06/2015
1010613320;MONO;1;2;10;41746;2;25/06/2015
1010613321;MONO;1;2;15;20001004;348;25/06/2015
1010613323;TRI;3;1;30;283646;176;25/06/2015
1010613324;MONO;1;2;10;20001378;593;25/06/2015
1010613574;MONO;1;2;10;2672;5;25/06/2015
1010613575;MONO;1;2;10;3273;3;25/06/2015
1010613578;MONO;1;2;15;400506;7019;25/06/2015
1010614189;MONO;1;2;10;20002714;161;25/06/2015
1010614190;MONO;1;2;10;300427;362;25/06/2015
1010614191;MONO;1;2;10;110341;1834;25/06/2015
1010614192;MONO;1;6;15;92QB563195;2084;25/06/2015
1010614193;TRI;3;1;10;20003285;10;25/06/2015
1010614194;MONO;1;2;10;20002843;94;25/06/2015
1010614195;MONO;1;6;10;866726;11884;25/06/2015
1010614196;MONO;1;6;15;382367;11684;25/06/2015
1010614197;MONO;1;2;15;20003932;126;25/06/2015
1010614198;MONO;1;2;10;201111452;169;25/05/2014
1010614200;MONO;1;2;10;20002614;100;25/06/2015
1010614201;MONO;1;2;10;201111452;567;25/06/2015
1010614488;MONO;1;2;10;1440;65;25/06/2015
1010615192;MONO;1;2;10;;;
1010615194;MONO;1;2;10;;;
1010615195;MONO;1;2;10;;;
1010615196;MONO;1;2;10;;;
1010615197;MONO;1;2;10;;;
1010615198;MONO;1;2;10;;;
1010615199;MONO;1;2;10;;;
1010615200;MONO;1;2;15;3667986;11781;25/06/2015
1010615202;MONO;1;2;10;25178;1;25/06/2015
1010615203;MONO;1;2;10;20003140;;
1010615204;MONO;1;2;10;20002027;;
1010615206;MONO;1;2;15;6490;7004;25/05/2015
1010615207;MONO;1;2;10;20002070;;
1010615208;MONO;1;2;10;;;
1010615209;MONO;1;2;10;20002093;;
1010615210;MONO;1;2;10;15962;443;25/05/2015
1010615211;;3;6;10;F200741;9800;25/05/2015
1010615212;MONO;1;2;10;15962;429;25/05/2015
1010615213;MONO;1;2;15;;2737;25/06/2015
1010615214;MONO;1;2;10;;;
1010615215;MONO;1;2;10;20003359;;
1010615216;MONO;1;2;10;20003634;;
1010615217;MONO;1;2;10;20003633;;
1010615218;MONO;1;2;10;1698;257;25/05/2015
1010615219;MONO;1;2;10;1698;257;25/05/2015
1010711399;MONO;1;2;10;3201636074;750;25/06/2015
1010711400;MONO;1;2;10;83653005;25941;25/06/2015
1010711401;MONO;1;2;10;3211233548;432;25/06/2015
1010711402;MONO;1;2;10;99041767;18619;25/06/2015
1010711405;MONO;1;2;10;249903;1361;25/06/2015
1010711406;MONO;1;2;10;321637963;1184;25/06/2015
1010711407;MONO;1;2;10;3201233468;842;25/06/2015
1010711408;MONO;1;2;10;3201232991;847;25/06/2015
1010711410;MONO;1;2;10;3211246502;1748;25/06/2015
1010711412;MONO;1;2;15;3201232791;1443;25/06/2015
1010711414;MONO;1;2;10;3201249248;994;25/06/2015
1010711415;MONO;1;2;10;818803;3124;25/06/2015
1010711416;MONO;1;2;10;H011618110;1801;25/06/2015
1010711417;MONO;1;2;10;H011018148;412;25/06/2015
1010711418;MONO;1;2;10;3211246527;185;25/06/2015
1010711419;MONO;1;2;10;3201249821;697;25/06/2015
1010711420;MONO;1;2;10;"32;012;466";1043;25/06/2015
1010711421;MONO;1;2;10;;;
1010711423;MONO;1;2;10;3201232788;875;25/06/2015
1010711424;MONO;1;2;15;3210636071;598;25/06/2015
1010711428;MONO;1;2;10;H011618115;1704;25/06/2015
1010711429;MONO;1;2;10;3201626640;545;25/09/2014
1010711693;MONO;1;2;10;254151;658;25/03/2013
1010711694;MONO;1;2;10;124565;574;25/06/2015
1010711695;MONO;1;2;10;251156;12876;25/06/2015
1010711749;MONO;1;2;10;742665;9686;25/06/2015
1010711750;MONO;1;2;10;95094;50;25/06/2015
1010712300;MONO;1;2;10;2012004125;503;25/06/2015
1010712301;MONO;1;2;10;2011736291;619;25/06/2015
1010712302;MONO;1;2;10;2012004279;55;25/06/2015
1010712303;MONO;1;2;10;2012061041;374;25/06/2015
1010712304;MONO;1;2;10;20003269;39;25/06/2015
1010712305;MONO;1;2;10;2011291231;1308;25/06/2015
1010712306;MONO;1;2;10;2012075621;138;25/06/2015
1010712307;TRI;3;1;10;2011523635;1083;25/06/2015
1010712308;MONO;1;2;15;844144;893;25/06/2015
1010712309;MONO;1;2;10;2012038374;577;25/06/2015
1010712310;MONO;1;2;10;201238284;698;25/06/2015
1010712311;MONO;1;2;10;2012058331;653;25/06/2015
1010712312;MONO;1;2;10;3265423;504;25/06/2015
1010712313;MONO;1;2;10;74563;1108;25/06/2015
1010712315;MONO;1;2;10;20000725;141;25/06/2015
1010712318;MONO;1;2;10;20000011;1221;25/06/2015
1010712320;MONO;1;2;15;601791;4256;25/06/2015
1010712321;MONO;1;2;10;2012073582;811;25/06/2015
1010712322;MONO;1;2;10;2011735428;1181;25/06/2015
1010712323;MONO;1;2;10;8446251;496;25/06/2015
1010712324;MONO;1;2;10;2011073297;686;25/06/2015
